suite,case,benchmark,ns_per_op
bit_extract_blocks,runs=8,split32,27.834961
bit_extract_blocks,runs=8,byte_table,6.740781
bit_extract_blocks,runs=8,block_table,4.997266
bit_extract_blocks,runs=8,block_table_unrolled1,4.995703
bit_extract_blocks,runs=8,block_table_unrolled2,3.157891
bit_extract_blocks,runs=8,block_table_unrolled4,3.219688
bit_extract_blocks,runs=8,block_table_unrolled8,3.355508
bit_extract_blocks,runs=8,butterfly_table,2.523477
bit_extract_blocks,runs=8,adaptive,2.215859
bit_extract_blocks,runs=8,instlatx,5.628516
bit_extract_blocks,runs=8,zp7,6.015156
bit_extract_blocks,runs=9,pext,0.369063
bit_extract_blocks,runs=9,bitloop,35.024961
bit_extract_blocks,runs=9,split32,28.095586
bit_extract_blocks,runs=9,byte_table,6.885156
bit_extract_blocks,runs=9,block_table,5.611680
bit_extract_blocks,runs=9,block_table_unrolled1,5.613633
bit_extract_blocks,runs=9,block_table_unrolled2,4.111602
bit_extract_blocks,runs=9,block_table_unrolled4,4.731914
bit_extract_blocks,runs=9,block_table_unrolled8,6.407344
bit_extract_blocks,runs=9,butterfly_table,2.524258
bit_extract_blocks,runs=9,adaptive,2.215859
bit_extract_blocks,runs=9,instlatx,5.628086
bit_extract_blocks,runs=9,zp7,6.016367
bit_extract_blocks,runs=10,pext,0.365938
bit_extract_blocks,runs=10,bitloop,37.337148
bit_extract_blocks,runs=10,split32,28.969141
bit_extract_blocks,runs=10,byte_table,6.796719
bit_extract_blocks,runs=10,block_table,6.231992
bit_extract_blocks,runs=10,block_table_unrolled1,6.228867
bit_extract_blocks,runs=10,block_table_unrolled2,4.097148
bit_extract_blocks,runs=10,block_table_unrolled4,4.726016
bit_extract_blocks,runs=10,block_table_unrolled8,6.406914
bit_extract_blocks,runs=10,butterfly_table,2.524258
bit_extract_blocks,runs=10,adaptive,2.215469
bit_extract_blocks,runs=10,instlatx,5.627734
bit_extract_blocks,runs=10,zp7,6.043359
bit_extract_blocks,runs=11,pext,0.365508
bit_extract_blocks,runs=11,bitloop,36.765742
bit_extract_blocks,runs=11,split32,29.094336
bit_extract_blocks,runs=11,byte_table,6.793984
bit_extract_blocks,runs=11,block_table,6.849531
bit_extract_blocks,runs=11,block_table_unrolled1,6.848789
bit_extract_blocks,runs=11,block_table_unrolled2,5.234805
bit_extract_blocks,runs=11,block_table_unrolled4,4.690781
bit_extract_blocks,runs=11,block_table_unrolled8,6.421406
bit_extract_blocks,runs=11,butterfly_table,2.524258
bit_extract_blocks,runs=11,adaptive,2.215898
bit_extract_blocks,runs=11,instlatx,5.628086
bit_extract_blocks,runs=11,zp7,6.013203
bit_extract_blocks,runs=12,pext,0.366680
bit_extract_blocks,runs=12,bitloop,36.789961
bit_extract_blocks,runs=12,split32,29.498945
bit_extract_blocks,runs=12,byte_table,6.831953
bit_extract_blocks,runs=12,block_table,7.464766
bit_extract_blocks,runs=12,block_table_unrolled1,7.464375
bit_extract_blocks,runs=12,block_table_unrolled2,5.255898
bit_extract_blocks,runs=12,block_table_unrolled4,4.709609
bit_extract_blocks,runs=12,block_table_unrolled8,6.417461
bit_extract_blocks,runs=12,butterfly_table,2.527383
bit_extract_blocks,runs=12,adaptive,2.215469
bit_extract_blocks,runs=12,instlatx,5.628906
bit_extract_blocks,runs=12,zp7,6.014375
bit_extract_blocks,runs=13,pext,0.366719
bit_extract_blocks,runs=13,bitloop,34.951914
bit_extract_blocks,runs=13,split32,29.234570
bit_extract_blocks,runs=13,byte_table,6.981445
bit_extract_blocks,runs=13,block_table,8.081563
bit_extract_blocks,runs=13,block_table_unrolled1,8.080820
bit_extract_blocks,runs=13,block_table_unrolled2,6.168945
bit_extract_blocks,runs=13,block_table_unrolled4,6.443320
bit_extract_blocks,runs=13,block_table_unrolled8,6.428477
bit_extract_blocks,runs=13,butterfly_table,2.528203
bit_extract_blocks,runs=13,adaptive,2.215859
bit_extract_blocks,runs=13,instlatx,5.628125
bit_extract_blocks,runs=13,zp7,6.013242
bit_extract_blocks,runs=14,pext,0.365547
bit_extract_blocks,runs=14,bitloop,34.060859
bit_extract_blocks,runs=14,split32,27.246719
bit_extract_blocks,runs=14,byte_table,6.850313
bit_extract_blocks,runs=14,block_table,8.698711
bit_extract_blocks,runs=14,block_table_unrolled1,8.697539
bit_extract_blocks,runs=14,block_table_unrolled2,6.168594
bit_extract_blocks,runs=14,block_table_unrolled4,6.424961
bit_extract_blocks,runs=14,block_table_unrolled8,6.430039
bit_extract_blocks,runs=14,butterfly_table,2.523867
bit_extract_blocks,runs=14,adaptive,2.216289
bit_extract_blocks,runs=14,instlatx,5.628906
bit_extract_blocks,runs=14,zp7,6.014023
bit_extract_blocks,runs=15,pext,0.367891
bit_extract_blocks,runs=15,bitloop,32.594258
bit_extract_blocks,runs=15,split32,27.524648
bit_extract_blocks,runs=15,byte_table,7.078125
bit_extract_blocks,runs=15,block_table,9.317070
bit_extract_blocks,runs=15,block_table_unrolled1,9.313555
bit_extract_blocks,runs=15,block_table_unrolled2,6.731758
bit_extract_blocks,runs=15,block_table_unrolled4,6.436250
bit_extract_blocks,runs=15,block_table_unrolled8,6.423359
bit_extract_blocks,runs=15,butterfly_table,2.523906
bit_extract_blocks,runs=15,adaptive,2.216641
bit_extract_blocks,runs=15,instlatx,5.628086
bit_extract_blocks,runs=15,zp7,6.012461
bit_extract_blocks,runs=16,pext,0.365938
bit_extract_blocks,runs=16,bitloop,34.989375
bit_extract_blocks,runs=16,split32,27.957852
bit_extract_blocks,runs=16,byte_table,6.824883
bit_extract_blocks,runs=16,block_table,9.933477
bit_extract_blocks,runs=16,block_table_unrolled1,9.932617
bit_extract_blocks,runs=16,block_table_unrolled2,6.728242
bit_extract_blocks,runs=16,block_table_unrolled4,6.444883
bit_extract_blocks,runs=16,block_table_unrolled8,6.419844
bit_extract_blocks,runs=16,butterfly_table,2.524297
bit_extract_blocks,runs=16,adaptive,2.216289
bit_extract_blocks,runs=16,instlatx,5.628516
bit_extract_blocks,runs=16,zp7,6.015195
bit_extract_blocks,runs=17,pext,0.365938
bit_extract_blocks,runs=17,bitloop,35.115000
bit_extract_blocks,runs=17,split32,28.256836
bit_extract_blocks,runs=17,byte_table,6.916094
bit_extract_blocks,runs=17,block_table,10.550625
bit_extract_blocks,runs=17,block_table_unrolled1,10.548672
