suite,case,benchmark,ns_per_op
kmer_extract,k=13,char_to_nt_ifs_re,105.825962
kmer_extract,k=13,char_to_nt_switch_re,106.729076
kmer_extract,k=13,char_to_nt_table_re,5.979301
kmer_extract,k=13,char_to_nt_ascii_re,9.900434
kmer_extract,k=13,char_to_nt_ifs_shift,8.509097
kmer_extract,k=13,char_to_nt_switch_shift,8.483898
kmer_extract,k=13,char_to_nt_table_shift,1.171798
kmer_extract,k=13,char_to_nt_ascii_shift,1.135436
kmer_extract,k=14,char_to_nt_ifs_re,113.061970
kmer_extract,k=14,char_to_nt_switch_re,112.316625
kmer_extract,k=14,char_to_nt_table_re,6.518529
kmer_extract,k=14,char_to_nt_ascii_re,10.459156
kmer_extract,k=14,char_to_nt_ifs_shift,8.508475
kmer_extract,k=14,char_to_nt_switch_shift,8.483495
kmer_extract,k=14,char_to_nt_table_shift,1.146817
kmer_extract,k=14,char_to_nt_ascii_shift,1.135190
kmer_extract,k=15,char_to_nt_ifs_re,121.000083
kmer_extract,k=15,char_to_nt_switch_re,121.125694
kmer_extract,k=15,char_to_nt_table_re,7.142832
kmer_extract,k=15,char_to_nt_ascii_re,11.296421
kmer_extract,k=15,char_to_nt_ifs_shift,8.508058
kmer_extract,k=15,char_to_nt_switch_shift,8.484446
kmer_extract,k=15,char_to_nt_table_shift,1.176694
kmer_extract,k=15,char_to_nt_ascii_shift,1.134700
kmer_extract,k=16,char_to_nt_ifs_re,118.967751
kmer_extract,k=16,char_to_nt_switch_re,120.960957
kmer_extract,k=16,char_to_nt_table_re,7.122455
kmer_extract,k=16,char_to_nt_ascii_re,11.876813
kmer_extract,k=16,char_to_nt_ifs_shift,8.508739
kmer_extract,k=16,char_to_nt_switch_shift,8.483764
kmer_extract,k=16,char_to_nt_table_shift,1.176920
kmer_extract,k=16,char_to_nt_ascii_shift,1.134985
kmer_extract,k=17,char_to_nt_ifs_re,127.931047
kmer_extract,k=17,char_to_nt_switch_re,130.786069
kmer_extract,k=17,char_to_nt_table_re,7.841823
kmer_extract,k=17,char_to_nt_ascii_re,12.710113
kmer_extract,k=17,char_to_nt_ifs_shift,8.509277
kmer_extract,k=17,char_to_nt_switch_shift,8.488030
kmer_extract,k=17,char_to_nt_table_shift,1.164700
kmer_extract,k=17,char_to_nt_ascii_shift,1.135767
kmer_extract,k=18,char_to_nt_ifs_re,136.099469
kmer_extract,k=18,char_to_nt_switch_re,136.422729
kmer_extract,k=18,char_to_nt_table_re,8.396593
kmer_extract,k=18,char_to_nt_ascii_re,13.306060
kmer_extract,k=18,char_to_nt_ifs_shift,8.510025
kmer_extract,k=18,char_to_nt_switch_shift,8.487824
kmer_extract,k=18,char_to_nt_table_shift,1.161814
kmer_extract,k=18,char_to_nt_ascii_shift,1.134984
kmer_extract,k=19,char_to_nt_ifs_re,143.081517
kmer_extract,k=19,char_to_nt_switch_re,145.233371
kmer_extract,k=19,char_to_nt_table_re,9.041111
kmer_extract,k=19,char_to_nt_ascii_re,14.053405
kmer_extract,k=19,char_to_nt_ifs_shift,8.508546
kmer_extract,k=19,char_to_nt_switch_shift,8.481892
kmer_extract,k=19,char_to_nt_table_shift,1.170757
kmer_extract,k=19,char_to_nt_ascii_shift,1.134919
kmer_extract,k=20,char_to_nt_ifs_re,142.835656
kmer_extract,k=20,char_to_nt_switch_re,145.661163
kmer_extract,k=20,char_to_nt_table_re,9.081764
kmer_extract,k=20,char_to_nt_ascii_re,14.686216
kmer_extract,k=20,char_to_nt_ifs_shift,8.509907
kmer_extract,k=20,char_to_nt_switch_shift,8.492020
kmer_extract,k=20,char_to_nt_table_shift,1.156137
kmer_extract,k=20,char_to_nt_ascii_shift,1.135506
kmer_extract,k=21,char_to_nt_ifs_re,151.486384
kmer_extract,k=21,char_to_nt_switch_re,155.451388
kmer_extract,k=21,char_to_nt_table_re,9.696333
kmer_extract,k=21,char_to_nt_ascii_re,15.500588
kmer_extract,k=21,char_to_nt_ifs_shift,8.511620
kmer_extract,k=21,char_to_nt_switch_shift,8.481078
kmer_extract,k=21,char_to_nt_table_shift,1.168072
kmer_extract,k=21,char_to_nt_ascii_shift,1.134724
kmer_extract,k=22,char_to_nt_ifs_re,159.545168
kmer_extract,k=22,char_to_nt_switch_re,161.051756
kmer_extract,k=22,char_to_nt_table_re,10.234415
kmer_extract,k=22,char_to_nt_ascii_re,16.234903
kmer_extract,k=22,char_to_nt_ifs_shift,8.509872
kmer_extract,k=22,char_to_nt_switch_shift,8.481250
kmer_extract,k=22,char_to_nt_table_shift,1.165153
kmer_extract,k=22,char_to_nt_ascii_shift,1.135204
kmer_extract,k=23,char_to_nt_ifs_re,166.546389
kmer_extract,k=23,char_to_nt_switch_re,169.845438
kmer_extract,k=23,char_to_nt_table_re,10.848456
kmer_extract,k=23,char_to_nt_ascii_re,16.994203
kmer_extract,k=23,char_to_nt_ifs_shift,8.508980
kmer_extract,k=23,char_to_nt_switch_shift,8.489863
kmer_extract,k=23,char_to_nt_table_shift,1.168532
kmer_extract,k=23,char_to_nt_ascii_shift,1.134937
kmer_extract,k=24,char_to_nt_ifs_re,157.797706
kmer_extract,k=24,char_to_nt_switch_re,160.900513
kmer_extract,k=24,char_to_nt_table_re,10.934655
kmer_extract,k=24,char_to_nt_ascii_re,17.666631
kmer_extract,k=24,char_to_nt_ifs_shift,8.510401
kmer_extract,k=24,char_to_nt_switch_shift,8.482070
kmer_extract,k=24,char_to_nt_table_shift,1.164203
kmer_extract,k=24,char_to_nt_ascii_shift,1.135462
kmer_extract,k=25,char_to_nt_ifs_re,166.563514
kmer_extract,k=25,char_to_nt_switch_re,170.688182
kmer_extract,k=25,char_to_nt_table_re,11.587804
kmer_extract,k=25,char_to_nt_ascii_re,18.306766
kmer_extract,k=25,char_to_nt_ifs_shift,8.510012
kmer_extract,k=25,char_to_nt_switch_shift,8.488487
kmer_extract,k=25,char_to_nt_table_shift,1.154998
kmer_extract,k=25,char_to_nt_ascii_shift,1.135591
kmer_extract,k=26,char_to_nt_ifs_re,173.662534
kmer_extract,k=26,char_to_nt_switch_re,176.020901
kmer_extract,k=26,char_to_nt_table_re,12.182129
kmer_extract,k=26,char_to_nt_ascii_re,18.981353
kmer_extract,k=26,char_to_nt_ifs_shift,8.509015
kmer_extract,k=26,char_to_nt_switch_shift,8.495847
kmer_extract,k=26,char_to_nt_table_shift,1.169679
kmer_extract,k=26,char_to_nt_ascii_shift,1.135087
