suite,case,benchmark,ns_per_op
kmer_spaced_single,mask=5,pext,1.467193
kmer_spaced_single,mask=5,bitloop,28.898743
kmer_spaced_single,mask=5,byte_table,7.770776
kmer_spaced_single,mask=5,block_table,5.304079
kmer_spaced_single,mask=5,block_table_unrolled2,5.104097
kmer_spaced_single,mask=5,block_table_unrolled4,4.557298
kmer_spaced_single,mask=5,block_table_unrolled8,4.294657
kmer_spaced_single,mask=5,butterfly_table,3.231226
kmer_spaced_single,mask=5,simd_butterfly_table_sse2,1.559102
kmer_spaced_single,mask=5,simd_block_table_sse2,1.504015
kmer_spaced_single,mask=5,simd_butterfly_table_avx2,4.091051
kmer_spaced_single,mask=5,simd_block_table_avx2,3.290289
kmer_spaced_single,mask=5,simd_butterfly_table_avx512,2.426336
kmer_spaced_single,mask=5,simd_block_table_avx512,2.306274
kmer_spaced_single,mask=5,simd_pext,1.200812
kmer_spaced_single,mask=5,simd_butterfly_table_scalar,3.762803
kmer_spaced_single,mask=5,simd_block_table_scalar,5.304614
kmer_spaced_single,mask=6,missh,32.394012
kmer_spaced_single,mask=6,naive,21.783966
kmer_spaced_single,mask=6,pext,1.496014
kmer_spaced_single,mask=6,bitloop,28.568103
kmer_spaced_single,mask=6,byte_table,7.772807
kmer_spaced_single,mask=6,block_table,5.679697
kmer_spaced_single,mask=6,block_table_unrolled2,5.765998
kmer_spaced_single,mask=6,block_table_unrolled4,5.351965
kmer_spaced_single,mask=6,block_table_unrolled8,5.616256
kmer_spaced_single,mask=6,butterfly_table,3.191123
kmer_spaced_single,mask=6,simd_butterfly_table_sse2,1.558940
kmer_spaced_single,mask=6,simd_block_table_sse2,2.439697
kmer_spaced_single,mask=6,simd_butterfly_table_avx2,4.089266
kmer_spaced_single,mask=6,simd_block_table_avx2,3.842923
kmer_spaced_single,mask=6,simd_butterfly_table_avx512,2.425391
kmer_spaced_single,mask=6,simd_block_table_avx512,2.953078
kmer_spaced_single,mask=6,simd_pext,1.200469
kmer_spaced_single,mask=6,simd_butterfly_table_scalar,3.763204
kmer_spaced_single,mask=6,simd_block_table_scalar,6.403979
kmer_spaced_single,mask=7,missh,32.354434
kmer_spaced_single,mask=7,naive,21.711703
kmer_spaced_single,mask=7,pext,1.454183
kmer_spaced_single,mask=7,bitloop,28.566795
kmer_spaced_single,mask=7,byte_table,7.783594
kmer_spaced_single,mask=7,block_table,5.298854
kmer_spaced_single,mask=7,block_table_unrolled2,5.105270
kmer_spaced_single,mask=7,block_table_unrolled4,4.556144
kmer_spaced_single,mask=7,block_table_unrolled8,4.294190
kmer_spaced_single,mask=7,butterfly_table,3.196206
kmer_spaced_single,mask=7,simd_butterfly_table_sse2,1.559692
kmer_spaced_single,mask=7,simd_block_table_sse2,1.503157
kmer_spaced_single,mask=7,simd_butterfly_table_avx2,4.090707
kmer_spaced_single,mask=7,simd_block_table_avx2,3.288611
kmer_spaced_single,mask=7,simd_butterfly_table_avx512,2.422616
