suite,case,benchmark,ns_per_op
bit_extract_weights,popcount=9,block_table_unrolled2,2.563477
bit_extract_weights,popcount=9,block_table_unrolled4,2.461914
bit_extract_weights,popcount=9,block_table_unrolled8,2.481934
bit_extract_weights,popcount=9,butterfly_table,1.892090
bit_extract_weights,popcount=9,adaptive,2.298828
bit_extract_weights,popcount=9,zp7,6.164551
bit_extract_weights,popcount=10,bitloop,6.489746
bit_extract_weights,popcount=10,split32,5.920410
bit_extract_weights,popcount=10,byte_table,3.376953
bit_extract_weights,popcount=10,block_table,4.516602
bit_extract_weights,popcount=10,block_table_unrolled1,4.536621
bit_extract_weights,popcount=10,block_table_unrolled2,2.970215
bit_extract_weights,popcount=10,block_table_unrolled4,3.031250
bit_extract_weights,popcount=10,block_table_unrolled8,3.581055
bit_extract_weights,popcount=10,butterfly_table,1.872070
bit_extract_weights,popcount=10,adaptive,2.319336
bit_extract_weights,popcount=10,zp7,6.144043
bit_extract_weights,popcount=11,bitloop,7.121094
bit_extract_weights,popcount=11,split32,6.550781
bit_extract_weights,popcount=11,byte_table,3.397461
bit_extract_weights,popcount=11,block_table,4.251953
bit_extract_weights,popcount=11,block_table_unrolled1,4.252441
bit_extract_weights,popcount=11,block_table_unrolled2,2.827637
bit_extract_weights,popcount=11,block_table_unrolled4,2.787109
bit_extract_weights,popcount=11,block_table_unrolled8,3.133301
bit_extract_weights,popcount=11,butterfly_table,1.871582
bit_extract_weights,popcount=11,adaptive,2.319336
bit_extract_weights,popcount=11,zp7,6.144043
bit_extract_weights,popcount=12,bitloop,7.894043
bit_extract_weights,popcount=12,split32,7.181641
bit_extract_weights,popcount=12,byte_table,3.397461
bit_extract_weights,popcount=12,block_table,4.943848
bit_extract_weights,popcount=12,block_table_unrolled1,4.943848
bit_extract_weights,popcount=12,block_table_unrolled2,3.173828
bit_extract_weights,popcount=12,block_table_unrolled4,3.132812
bit_extract_weights,popcount=12,block_table_unrolled8,3.804199
bit_extract_weights,popcount=12,butterfly_table,1.892090
bit_extract_weights,popcount=12,adaptive,2.298828
bit_extract_weights,popcount=12,zp7,6.164551
bit_extract_weights,popcount=13,bitloop,8.564941
bit_extract_weights,popcount=13,split32,7.751465
bit_extract_weights,popcount=13,byte_table,3.377441
bit_extract_weights,popcount=13,block_table,5.330566
bit_extract_weights,popcount=13,block_table_unrolled1,5.330078
bit_extract_weights,popcount=13,block_table_unrolled2,3.397461
bit_extract_weights,popcount=13,block_table_unrolled4,3.173828
bit_extract_weights,popcount=13,block_table_unrolled8,3.906250
bit_extract_weights,popcount=13,butterfly_table,1.892090
bit_extract_weights,popcount=13,adaptive,2.299316
bit_extract_weights,popcount=13,zp7,6.164551
bit_extract_weights,popcount=14,bitloop,9.399414
bit_extract_weights,popcount=14,split32,8.382324
bit_extract_weights,popcount=14,byte_table,3.397461
bit_extract_weights,popcount=14,block_table,5.493164
bit_extract_weights,popcount=14,block_table_unrolled1,5.493164
bit_extract_weights,popcount=14,block_table_unrolled2,3.499512
bit_extract_weights,popcount=14,block_table_unrolled4,3.234863
bit_extract_weights,popcount=14,block_table_unrolled8,3.906250
bit_extract_weights,popcount=14,butterfly_table,1.892090
bit_extract_weights,popcount=14,adaptive,2.298828
bit_extract_weights,popcount=14,zp7,6.164551
bit_extract_weights,popcount=15,bitloop,10.090820
bit_extract_weights,popcount=15,split32,9.053223
bit_extract_weights,popcount=15,byte_table,3.397461
bit_extract_weights,popcount=15,block_table,5.838867
bit_extract_weights,popcount=15,block_table_unrolled1,5.859375
bit_extract_weights,popcount=15,block_table_unrolled2,3.621094
bit_extract_weights,popcount=15,block_table_unrolled4,3.295898
bit_extract_weights,popcount=15,block_table_unrolled8,3.926270
